listing_id,description,room_type,price,nbhood_full,host_name,last_review
2334411,Amazing New York apt  in Harlem with Backyard!!!,Entire home/apt,$85,"Manhattan, Harlem",Brenda,2019-06-30
2346296,Private Room in Williamsburg Loft,Private room,$73,"Brooklyn, Williamsburg",Nora,2019-04-23
2346416,Lovely private room close to Manhattan,Private room,$65,"Queens, Astoria",Lauren,2019-06-10
2349715,Cozy 2-BD w/ Lots of Light,Entire home/apt,$162,"Brooklyn, Crown Heights",Ruby,2019-06-08
2362357,Cozy Room in Park Slope,Private room,$59,"Brooklyn, South Slope",Devi,2019-06-01
2371632,"Great 1 Br Apt, Ozone Park, NYC",Entire home/apt,$85,"Queens, Ozone Park",Lee,2019-06-27
2371794,Master bedroom in historic house,Private room,$150,"Manhattan, SoHo",Rip,2019-01-02
2372740,Chez Jazz BnB--Cozy BK/Queens room,Private room,$45,"Queens, Ridgewood",Rob,2019-05-15
2373238,Times Square Area Quiet + Private Guest Studio,Entire home/apt,$200,"Manhattan, Hell's Kitchen",Michal,2019-07-04
2374228,Amazing Two Bedroom Apartment,entire home/apt,$120,"Brooklyn, Crown Heights",Andre,2019-07-01
2377514,Sophisticated Harlem True 2BR NYC,entire home/apt,$195,"Manhattan, East Harlem",Enid,2019-07-01
2385344,The Rose House,Entire home/apt,$500,"Brooklyn, Greenpoint",Rich,2019-06-24
2385779,"The center of NYC, Brooklyn!",Entire home/apt,$179,"Brooklyn, Bedford-Stuyvesant",Edmund,2019-07-04
2391204,"SALE 2 BEDROOMS, LARGE MASTER & GUEST BEDROOM",Private room,$200,"Brooklyn, Flatbush",C S,2019-05-19
2399434,"House of Music and Art, Large Happy Room, full bed",private room,$62,"Brooklyn, Bushwick",Clay,2019-05-23
2400010,The Notorious B.N.B. { The Pfizer },private room,$239,"Brooklyn, Clinton Hill",Jessica,2019-05-19
2400614,Your Very Own Williamsburg Apt!,Entire home/apt,$179,"Brooklyn, Williamsburg",Julian,2019-07-01
2404708,Williamsburg 1 bedroom appartement,Entire home/apt,$250,"Brooklyn, Williamsburg",Lara,2019-03-28
2407196,"Harlem 1 BR, Private Master Bath",PRIVATE ROOM,$98,"Manhattan, Harlem",Annette,2019-06-23
2410620,Cozy apt in the Upper East Side,Entire home/apt,$185,"Manhattan, Upper East Side",Luanna,2019-06-09
2414157,Relaxed Comfortable Beds in A Cozy Apartment.,shared room,$30,"Brooklyn, Flatbush",Sandra&Orlando,2019-06-29
2416016,Modern Lower East Side Apartment,private room,$115,"Manhattan, Lower East Side",Ross,2019-03-24
2419574,Private Room HK/Theatre District!,Private room,$124,"Manhattan, Hell's Kitchen",Pj,2019-06-02
2422991,Trendy Apt by Chelsea Market with High Line Views,Entire home/apt,$159,"Manhattan, Chelsea",Daniel,2019-06-23
2424342,Amazing Room‚ÄîPrivate Bath (100% LEGAL!),Private room,$109,"Brooklyn, Greenpoint",Matthew,2019-06-24
2430828,Private Room Available in nice apartment!,PRIVATE ROOM,$112,"Manhattan, Washington Heights",Anthony,2019-06-23
2431607,"Bright, Airy Room Share for 2",Shared room,$25,"Brooklyn, Bedford-Stuyvesant",Gloria,2019-06-06
2433591,Private Room Brooklyn NY,Private room,$55,"Brooklyn, Crown Heights",Sue,2019-04-08
2435198,"Lovely Private Bedroom in Vibrant Bronx, NY",Private room,$50,"Bronx, Soundview",Migdalia,2019-04-07
2435408,Modern Duplex Studio Factory Loft,Entire home/apt,$129,"Brooklyn, Greenpoint",Vida,2019-04-30
2435621,Stunning 1br in Historic Brownstone,entire home/apt,$195,"Manhattan, Upper West Side",Sally,2019-05-31
2438181,Bedroom in sunny downtown apartment,PRIVATE ROOM,$65,"Manhattan, Two Bridges",Arthur,2019-07-02
2446430,Comfy Room in Park Slope,PRIVATE ROOM,$69,"Brooklyn, South Slope",Devi,2019-06-04
2447467,Charming Spacious Master Bedroom,private room,$75,"Brooklyn, Greenpoint",Kaet,2019-06-21
2447634,Charming 2BR in Greenpoint,Entire home/apt,$154,"Brooklyn, Greenpoint",Kaet,2019-06-21
2451110,2019 Special! LARGE West Village 1 BED!,entire home/apt,$279,"Manhattan, Greenwich Village",Rose,2019-05-12
2451647,"Bright, Modern Room in East Village!",private room,$84,"Manhattan, East Village",Reka,2019-07-01
2453730,"Sunny, charming duplex in best Brooklyn 'hood",entire home/apt,$180,"Brooklyn, Gowanus",Georgia,2019-07-05
2454281,Private room in Clinton Hill,private room,$86,"Brooklyn, Bedford-Stuyvesant",Christine,2019-06-30
2454504,Center Park Slope 2 Bedroom Townhouse Apartment,ENTIRE HOME/APT,$189,"Brooklyn, Park Slope",Sharon,2019-06-20
2457755,Ultimate Luxury Manhattan Apartment,entire home/apt,$150,"Manhattan, Hell's Kitchen",Tiffany,2019-06-23
2460611,1890s North Williamsburg Townhouse,Private room,$145,"Brooklyn, Greenpoint",Rachel,2019-04-22
2461439,Pristine Lower East Side Sanctuary,entire home/apt,$133,"Manhattan, Lower East Side",Sausan,2019-05-03
2461540,Big BR 15 min away from Manhattan,private room,$75,"Queens, Astoria",Joao,2019-06-10
2465699,Beautiful Central Park Apartment!,Private room,$72,"Manhattan, Harlem",Jimmie,2019-04-12
2466687,"New, spacious 1BD in Williamsburg",Entire home/apt,$102,"Brooklyn, Williamsburg",Lee,2019-05-27
2466816,"2 Bedroom in Carroll Gardens West, minimum 1 month",Entire home/apt,$107,"Brooklyn, Columbia St",Seth,2019-07-04
2467377,Centrally located in Bayside / Nice,Private room,$90,"Queens, Bay Terrace",Inez,2019-01-15
2468186,Luxury Living Near Central Park,PRIVATE ROOM,$200,"Manhattan, Upper West Side",Ziporah,2019-01-01
2471815,"Sunny Master Suite: large bdrm, priv bth, priv liv",Private room,$95,"Brooklyn, Bedford-Stuyvesant",Omar,2019-06-30
2472636,Full Floor Apt with NY Skyline views,private room,$110,"Brooklyn, Williamsburg",En,2019-06-22
2473611,Overlooking Harlem,Private room,$92,"Manhattan, Harlem",Leah,2019-06-19
2473861,Royal Harlem TRIPLEX Home 5 Beds,Entire home/apt,$175,"Manhattan, Harlem",Grover,2019-06-22
2478415,Red Hook Classic Townhouse w Garden and Treehouse,Entire home/apt,$134,"Brooklyn, Red Hook",Peter,2019-06-25
2478825,2 BR Designer's Apt in Heart of NYC,entire home/apt,$400,"Manhattan, SoHo",Andrew,2019-01-02
2487073,18th Floor Bright Bedroom with Private Bathroom,Private room,$169,"Manhattan, Financial District",Chiara,2019-06-10
2487848,Quintessential W'burg Apartment,private room,$95,"Brooklyn, Williamsburg",Priya,2019-06-10
2487851,Quintessential W'burg Private Room,Private room,$90,"Brooklyn, Williamsburg",Priya,2019-06-16
2488227,COZY 1 BR IN COOL LOWER EAST SIDE,ENTIRE HOME/APT,$180,"Manhattan, Lower East Side",Asaf,2019-06-15
2489407,Peaceful Bed w Breakfast - Manhattan,Private room,$84,"Manhattan, Upper East Side",Daniel,2019-06-21
2489615,Big Sunny Bushwick Apartment,Entire home/apt,$98,"Brooklyn, Bushwick",Josh,2019-05-15
2496301,"Comfy, Roomy Bushwick 1-BR ~ Steps from L/M Train",Entire home/apt,$108,"Brooklyn, Bushwick",Suzette,2019-07-06
2500560,"Ingef√§ra Hus! One bedroom Williamsburg, Brooklyn",entire home/apt,$175,"Brooklyn, Williamsburg",Ginger,2019-02-18
2508374,Cozy 1br mins from CASINO JFK & NYC,entire home/apt,$63,"Queens, Jamaica",Claudius,2019-06-20
2508745,Historic Harlem 2,private room,$100,"Manhattan, Harlem",Rose,2019-05-31
2510394,"HUGE LUXURY 2BD/2B, 7mn TO TIME SQR",ENTIRE HOME/APT,$395,"Queens, Long Island City",Dominique,2019-05-01
2515876,"Comfortable, spacious ‚Äú 1 bedroom ‚Äú apartment",Private room,$59,"Queens, Astoria",Nicholas P,2019-05-07
2517989,1BR on Quiet Block in Nolita,Entire home/apt,$145,"Manhattan, Nolita",John,2019-06-18
2519112,in the heart of manhattan,PRIVATE ROOM,$149,"Manhattan, Hell's Kitchen",Fabiola,2019-06-13
2524034,Nice room Convenient to Manhattan A,PRIVATE ROOM,$53,"Brooklyn, Borough Park",Jason,2019-06-13
2524213,Nice room Convenient to Manhattan C,Private room,$38,"Brooklyn, Borough Park",Jason,2019-06-16
2524228,Nice room Convenient to Manhattan B,private room,$49,"Brooklyn, Borough Park",Jason,2019-06-12
2524451,Close to Maimonides Center. Room D,Private room,$47,"Brooklyn, Borough Park",Jason,2019-06-08
2524658,"Unique loft in Bushwick - Offices, yoga & roof!",Entire home/apt,$120,"Brooklyn, Bushwick",Julie,2019-03-10
2532443,LUXURY 2BED CONDO / OUTDOOR STONE TERRACE,Private room,$52,"Brooklyn, Sunset Park",Christina,2019-06-03
2532873,Beautiful Master Bedroom in the Heart of Astoria,Private room,$100,"Queens, Astoria",Ismail,2019-05-20
2538248,Large newly renovated studio,Entire home/apt,$124,"Manhattan, Harlem",Patricia,2019-06-25
2545184,Great room! Good for med students!,Private room,$70,"Bronx, Norwood",Nicolas,2019-03-01
2547198,Jewel Box Studio in Soho / Nolita,Entire home/apt,$150,"Manhattan, Nolita",Wilson,2019-05-31
2551532,Charm & Beauty close to Manhattan,entire home/apt,$176,"Brooklyn, Bedford-Stuyvesant",Vinneth,2019-06-15
2554749,Two real bedrooms near Central Park,ENTIRE HOME/APT,$109,"Manhattan, Hell's Kitchen",Lang,2019-06-22
2557654,East Village Charm,private room,$75,"Manhattan, East Village",Doug,2019-07-07
2563440,Big & Cozy Private Room,Private room,$68,"Manhattan, Harlem",Alessandro,2019-06-10
2563611,Apartment 6,Private room,$104,"Manhattan, Harlem",Craig,2019-06-27
2563997,Garden Duplex in Clinton Hill,entire home/apt,$595,"Brooklyn, Clinton Hill",Dominick,2019-01-01
2565087,Williamsburg: great room with a sunny terrace!,PRIVATE ROOM,$65,"Brooklyn, Williamsburg",Carlos,2019-01-31
2569629,Beautiful 2 Bedroom in Quaint Cobble Hill,ENTIRE HOME/APT,$250,"Brooklyn, Boerum Hill",Nan,2019-04-21
2569808,"Williamsburg, Brooklyn Apartment",Entire home/apt,$85,"Brooklyn, Williamsburg",Zandy,2019-06-26
2570488,Union Square - Best NYC location,Private room,$90,"Manhattan, East Village",Matteo,2019-06-22
2571283,Entire home 1 BR+ office or 2 BR best UWS location,Entire home/apt,$199,"Manhattan, Upper West Side",Jennifer,2019-01-01
2586484,Large Private Room,Private room,$85,"Manhattan, Harlem",Wendy,2019-06-22
2586923,Beautiful Prospect Park South room,private room,$45,"Brooklyn, Flatbush",Melinda,2019-06-16
2590590,Washer&Dryer - 6 Subway stops to NYC / 15 min ride,Entire home/apt,$92,"Brooklyn, Bedford-Stuyvesant",Frances,2019-07-01
2606083,Large Garden Apartment in BK Brownstone,Entire home/apt,$112,"Brooklyn, Crown Heights",Chaydha,2019-06-05
2607583,Exquisite Furnished 1-BR Studio,entire home/apt,$103,"Manhattan, Upper East Side",AFI Apartments,2019-04-30
2615065,Beautiful & Tranquil Oasis in a Great Location,entire home/apt,$100,"Brooklyn, Williamsburg",Oz,2019-01-09
2620068,Cute Apartment with Great Bathroom!,Entire home/apt,$117,"Manhattan, Upper East Side",AFI Apartments,2019-03-31
2626457,Cozy Private Room Upper West Side - with Deck!,private room,$80,"Manhattan, Upper West Side",Ronnie,2019-06-23
2627951,Cozy private space in a brand new apartment,Private room,$70,"Brooklyn, Flatbush",Guyen,2019-07-01
2631224,Tasteful Room in Charming Two Bedroom Apartment,Private room,$70,"Manhattan, Harlem",Yoni,2019-07-06
2632699,Budge private room F,Private room,$31,"Brooklyn, Borough Park",Susan,2019-04-01
2634963,North Central Park Apartament,Entire home/apt,$290,"Manhattan, Harlem",Radu,2019-07-07
2635078,"GREAT 2bed/2bath/patio, FORT GREENE",entire home/apt,$235,"Brooklyn, Fort Greene",Daria,2019-06-21
2636139,Sunny apt steps from Prospect Pk!,entire home/apt,$110,"Brooklyn, South Slope",Heather,2019-04-28
2636534,Cozy Room in Lower East Side- NYC,private room,$105,"Manhattan, Lower East Side",Helena,2019-07-02
2636762,Beautiful Prime Williamsburg Apt,Entire home/apt,$152,"Brooklyn, Williamsburg",David,2019-06-27
2637014,Apt #2: Beautiful 2BR/1BA Crown Hgt,ENTIRE HOME/APT,$150,"Brooklyn, Crown Heights",Clayon Elizabeth,2019-01-05
2637533,Spacious Studio Suite w Adjoining Sunroom,entire home/apt,$95,"Queens, Ditmars Steinway",Abby & Kurt,2019-05-31
2640467,Private Room with a View in Brownstone Brooklyn,Private room,$65,"Brooklyn, Crown Heights",Clare,2019-06-20
2640764,Cozy Room in Williamsburg 3BR,PRIVATE ROOM,$79,"Brooklyn, Williamsburg",Lulú,2019-06-14
2641730,Artist‚Äôs Pad on Prospect Park,private room,$55,"Brooklyn, Flatbush",Al,2019-06-23
2645558,A bright spacious one-bedroom,Entire home/apt,$200,"Manhattan, Gramercy",Lenny,2019-01-14
2651125,"Charming Studio / East Village, NYC",Entire home/apt,$160,"Manhattan, East Village",Fabrizio,2019-07-03
2651810,Quiet Queens Apt in middle of NYC,ENTIRE HOME/APT,$80,"Queens, Maspeth",Jimmy,2019-06-16
2653644,Private 1BR W/ Private Bathroom in Chinatown,Private room,$100,"Manhattan, Two Bridges",Peter,2019-06-23
2656394,GORGEOUS LUXURY APARTMENT AND VIEW!,entire home/apt,$125,"Brooklyn, Greenpoint",Michael,2019-07-01
2658325,"Manhattan,  East Village next to  Lower East Side",Private room,$80,"Manhattan, East Village",Fabian,2019-06-23
2659448,Bedstuy Apartment for Rent,Entire home/apt,$90,"Brooklyn, Bedford-Stuyvesant",Lamee,2019-06-01
2659732,Private room in Charming Greenpoint,Private room,$52,"Brooklyn, Greenpoint",Dawn,2019-06-20
2661098,"New York City, a safe and (mostly) quiet place.",Private room,$55,"Queens, Rego Park",Renald,2019-06-23
2663243,Private Room + Balcony in Bushwick.,Private room,$69,"Brooklyn, Williamsburg",Mira,2019-05-07
2664975,"Cute Studio in Bushwick BK, NYC",entire home/apt,$100,"Brooklyn, Bushwick",Brittany,2019-06-23
2668311,Quaint Studio Apt. $1300 monthly for one person,Entire home/apt,$53,"Brooklyn, Bay Ridge",Sofia,2019-06-02
2669352,Cozy 3 bedroom on upper west side,private room,$425,"Manhattan, Upper West Side",Rebecca,2019-06-08
2669366,"Priv. Room in a House,15min,Manhatt",PRIVATE ROOM,$40,"Bronx, Claremont Village",Denise,2019-05-31
2674267,Comfy UWS Room near Central Park & Times Square,Private room,$109,"Manhattan, Upper West Side",Kevin,2019-07-02
2677779,Quaint Room,Private room,$60,"Queens, Jackson Heights",Favio,2019-05-27
2679171,"Cozy, close to everything in NY  :)",Private room,$95,"Queens, Long Island City",Jovana,2019-06-29
2683387,Great Room In Mid Town New York NYC,Private room,$140,"Manhattan, Midtown",Anthony,2019-06-13
2683758,City Life in Harlem,entire home/apt,$105,"Manhattan, Harlem",John,2019-06-20
2684223,Cozy Clean Room in Bed Stuy,Private room,$45,"Brooklyn, Bedford-Stuyvesant",Vashti,2019-07-01
2686002,Large Clean Room Midtown East NYC,Private room,$100,"Manhattan, Midtown",Juan,2019-06-09
2686412,Clinton Hill BdRm in Artists' Home,Private room,$49,"Brooklyn, Clinton Hill",Julie,2019-06-17
2694274,Fort Greene 2 bedroom Apartment,ENTIRE HOME/APT,$225,"Brooklyn, Fort Greene",Amir,2019-06-21
2695367,Bright spacious 3bd; near subways and bus,Private room,$85,"Manhattan, Washington Heights",Juliette,2019-06-28
2695469,W50's Sunny Studio in a 24/7 DM BL,ENTIRE HOME/APT,$99,"Manhattan, Hell's Kitchen",Karen,2019-05-01
2698645,Just 3 Minutes to Midtown! Live like a NYer!,Private room,$95,"Queens, Long Island City",Arya,2019-06-30
2700296,Sunny Bedroom for two,Private room,$99,"Manhattan, Harlem",Gregory,2019-07-01
2700596,Comfortable bedroom for one person,Private room,$85,"Manhattan, Harlem",Gregory,2019-06-30
2702351,"Spacious, Safe, and Furnished",Entire home/apt,$90,"Manhattan, Harlem",Jonathan,2019-06-08
2702489,Charming Entire ‚ù§Ô∏è apartment,Entire home/apt,$85,"Brooklyn, Bushwick",Renee,2019-06-16
2714699,Sunny Flex 2br  Loft in Brooklyn,ENTIRE HOME/APT,$159,"Brooklyn, Greenpoint",Vida,2019-01-07
2716009,Large Two Bedroom Brooklyn Loft,Entire home/apt,$200,"Brooklyn, Red Hook",Naz,2019-07-03
2719792,"Perfect location, Bushwick Full room in 2 room apt",Private room,$75,"Brooklyn, Bushwick",Robert,2019-06-18
2722983,GREAT FOR FAMILIES AND GROUPS!!!,Entire home/apt,$200,"Brooklyn, Williamsburg",Tony,2019-07-04
2723515,Stylish Pre-war,Entire home/apt,$124,"Brooklyn, Clinton Hill",Devin,2019-07-01
2727166,Cozy Room by Kaufman Studios,Private room,$50,"Queens, Astoria",Fotis,2019-04-22
2730497,Entire Private Garden Floor of Brownstone,Entire home/apt,$130,"Brooklyn, Bedford-Stuyvesant",Jonathan,2019-06-19
2739793,Modern Sunny 2-Bedroom in Bushwick,Entire home/apt,$145,"Brooklyn, Bushwick",Seth,2019-07-01
2744185,"PRIVATE, GIGANTIC full floor loft w/priv bath",private room,$175,"Manhattan, Harlem",Sandy,2019-05-28
2745620,Small Room Astoria20minToManhattan,PRIVATE ROOM,$55,"Queens, Ditmars Steinway",Funda,2019-06-23
2748064,"Spacious 1 bedroom, prime location.",ENTIRE HOME/APT,$200,"Manhattan, Hell's Kitchen",Al,2019-06-08
2748094,Union Square spacious studio,entire home/apt,$200,"Manhattan, East Village",Craig,2019-06-23
2748128,The Haven 2beds,Private room,$69,"Brooklyn, Bushwick",Jasmine,2019-06-24
2751311,Beautiful Large Williamsburg Studio,entire home/apt,$135,"Brooklyn, Williamsburg",Rachel,2019-07-06
2754006,Cool apt in the BEST location in NYC!,Private room,$95,"Manhattan, Lower East Side",Michelle,2019-06-23
2755909,Cozy sunny Apt in NYC,private room,$59,"Manhattan, Washington Heights",Nick,2019-06-06
2756159,Living Room sofa Bed in Chelsea2,Shared room,$85,"Manhattan, Chelsea",Luis,2019-06-23
2757036,Bayview room,Private room,$55,"Queens, Flushing",Ruth,2019-05-26
2760968,Sunny Room in the Heart of it All!,private room,$80,"Brooklyn, Williamsburg",Lisa,2019-06-17
2763206,COZY PRIVATE BR AT59TH ST MANHATTAN,PRIVATE ROOM,$78,"Manhattan, Midtown",Lisa,2019-04-29
2764516,East Village Manhattan NYC Bedroom!,PRIVATE ROOM,$150,"Manhattan, East Village",Chris,2019-06-17
2771126,Large Loft in Brooklyn  w/ Deck,ENTIRE HOME/APT,$142,"Brooklyn, Clinton Hill",Max,2019-01-03
2773754,Lovely 1-bedroom on Prospect Park,Entire home/apt,$97,"Brooklyn, Windsor Terrace",Jenn,2019-06-15
2774934,Females only for midtown apt share,Shared room,$70,"Manhattan, Upper West Side",Jeani,2019-07-07
2778250,Queen size bedroom with river view! (Female only),private room,$68,"Manhattan, Harlem",Amina,2019-06-22
2781747,Beautiful brownstone apartment,ENTIRE HOME/APT,$150,"Brooklyn, Carroll Gardens",Eilon,2019-07-01
2786015,Comfortable Strivers Row Hideaway - Monthly Rental,entire home/apt,$110,"Manhattan, Harlem",Joy,2019-03-09
2791446,CUTE Studio in the heart of Chelsea,Entire home/apt,$218,"Manhattan, Chelsea",Marc,2019-07-01
2791688,Downtown NYC Soho Loft 2br,Entire home/apt,$430,"Manhattan, Nolita",Kiki,2019-05-22
2791758,Bright Modern Room with Balcony and City Views,Private room,$79,"Brooklyn, Williamsburg",Chris,2019-07-01
2791797,Greenwich Village Chic Cottage,Entire home/apt,$120,"Manhattan, West Village",Martina,2019-06-23
2801300,cozy room /female guests,Private room,$75,"Queens, Flushing",Ruth,2019-06-23
2805293,Large & Stunning 5th Ave 1 BR,Entire home/apt,$300,"Manhattan, West Village",Brandon,2019-01-02
2806791,PRIVATE ROOM IN NEW YORK MANHATTAN,Private room,$53,"Manhattan, Washington Heights",Juan,2019-07-03
2814076,Charming 1br apartment in Astoria,Entire home/apt,$130,"Queens, Astoria",Fernando,2019-06-16
2817967,Beautiful Studio Suite! Upper East,Entire home/apt,$105,"Manhattan, Upper East Side",AFI Apartments,2019-03-23
2818471,Sunny Bedford Stuyvesant Townhouse,ENTIRE HOME/APT,$150,"Brooklyn, Bedford-Stuyvesant",Raymond,2019-07-01
2821294,Beautiful Furnished Room!,private room,$39,"Manhattan, Washington Heights",Gen,2019-05-27
2823023,"Cozy One Bedroom + Loft in Manhattan, NYC",Entire home/apt,$200,"Manhattan, Midtown",Paula,2019-06-24
2825322,nice room in bedstuy D,private room,$55,"Brooklyn, Bedford-Stuyvesant",Randy,2019-06-28
2835711,"Sunny West Village apt, 2 beds",Entire home/apt,$150,"Manhattan, Greenwich Village",Aspen,2019-05-31
2835738,Apt Lincoln Center And Central Park! Best location,Entire home/apt,$299,"Manhattan, Upper West Side",Anna,2019-06-21
2836845,Old World Elegance in Astoria!,Entire home/apt,$160,"Queens, Ditmars Steinway",Anastasia,2019-07-01
2845257,Stunning 2BR Penthouse w/City View,Entire home/apt,$199,"Brooklyn, Greenpoint",Vida,2019-06-01
